alternative,value,rank,size,iteration,custom_id,alternative_of_interest,starting_id,type,n_alternatives
7,0.5416449033000149,1,100,0,1,False,2,UM10,8
0,0.514343114921766,2,100,0,2,True,2,UM10,8
3,0.46778975271703177,3,100,0,3,False,2,UM10,8
6,0.4555372164420534,4,100,0,4,False,2,UM10,8
2,0.45424626792733547,5,100,0,5,False,2,UM10,8
5,0.38340299490558366,6,100,0,6,False,2,UM10,8
4,0.36792375229359076,7,100,0,7,False,2,UM10,8
1,0.33290414697632004,8,100,0,8,False,2,UM10,8
0,0.5486640712341039,1,105,6,2,True,2,UM10,8
7,0.5295799573233331,2,105,6,1,False,2,UM10,8
2,0.4635453687878796,3,105,6,5,False,2,UM10,8
3,0.4623610583662657,4,105,6,3,False,2,UM10,8
6,0.43770669599961415,5,105,6,4,False,2,UM10,8
5,0.36897547979407097,6,105,6,6,False,2,UM10,8
4,0.35493131930106664,7,105,6,7,False,2,UM10,8
1,0.3177969304871711,8,105,6,8,False,2,UM10,8
0,0.5773488727986077,1,111,12,2,True,2,UM10,8
7,0.5201132936716162,2,111,12,1,False,2,UM10,8
2,0.4711745012406817,3,111,12,5,False,2,UM10,8
3,0.4597944618934316,4,111,12,3,False,2,UM10,8
6,0.4231275934051587,5,111,12,4,False,2,UM10,8
5,0.35812188664549777,6,111,12,6,False,2,UM10,8
4,0.3443251445457666,7,111,12,7,False,2,UM10,8
1,0.305549021889501,8,111,12,8,False,2,UM10,8
0,0.601930035678069,1,117,18,2,True,2,UM10,8
7,0.5124673652216345,2,117,18,1,False,2,UM10,8
2,0.4775426489011124,3,117,18,5,False,2,UM10,8
3,0.45880471061861083,4,117,18,3,False,2,UM10,8
6,0.410967259264808,5,117,18,4,False,2,UM10,8
5,0.3496839162890185,6,117,18,6,False,2,UM10,8
4,0.3354798029906781,7,117,18,7,False,2,UM10,8
1,0.29538035230570353,8,117,18,8,False,2,UM10,8
0,0.6233695267958339,1,123,24,2,True,2,UM10,8
7,0.5061478397511316,2,123,24,1,False,2,UM10,8
2,0.4829348842884552,3,123,24,5,False,2,UM10,8
3,0.4587248455279707,4,123,24,3,False,2,UM10,8
6,0.4006584227622881,5,123,24,4,False,2,UM10,8
5,0.34295381979512474,6,123,24,6,False,2,UM10,8
4,0.327975504074565,7,123,24,7,False,2,UM10,8
1,0.2867804229490362,8,123,24,8,False,2,UM10,8
0,0.6423174620910244,1,129,30,2,True,2,UM10,8
7,0.5008255497824897,2,129,30,1,False,2,UM10,8
2,0.4875563909515008,3,129,30,5,False,2,UM10,8
3,0.4591840997575883,4,129,30,3,False,2,UM10,8
6,0.3918004544605325,5,129,30,4,False,2,UM10,8
5,0.3374744003771954,6,129,30,6,False,2,UM10,8
4,0.32151889384755866,7,129,30,7,False,2,UM10,8
1,0.2793983695060648,8,129,30,8,False,2,UM10,8
0,0.659237349000228,1,135,36,2,True,2,UM10,8
7,0.4962728469415438,2,135,36,1,False,2,UM10,8
2,0.4915587660992919,3,135,36,5,False,2,UM10,8
3,0.4599656498228425,4,135,36,3,False,2,UM10,8
6,0.38410188772320814,5,135,36,4,False,2,UM10,8
5,0.33293711277228716,6,135,36,6,False,2,UM10,8
4,0.3158981486527184,7,135,36,7,False,2,UM10,8
1,0.2729836774508217,8,135,36,8,False,2,UM10,8
0,0.6744731818040498,1,141,42,2,True,2,UM10,8
2,0.4950564913638492,2,141,42,5,False,2,UM10,8
7,0.4923272360872649,3,141,42,1,False,2,UM10,8
3,0.46093780183862165,4,141,42,3,False,2,UM10,8
6,0.3773453208654895,5,141,42,4,False,2,UM10,8
5,0.32912624319593525,6,141,42,6,False,2,UM10,8
4,0.3109561065993559,7,141,42,7,False,2,UM10,8
1,0.2673519322618107,8,141,42,8,False,2,UM10,8
