alternative,value,rank,size,iteration,custom_id,alternative_of_interest,starting_id,type,n_alternatives
1,1.0,1,100,0,1,False,2,IC,10
4,1.0,1,100,0,2,True,2,IC,10
8,1.0,1,100,0,3,False,2,IC,10
2,1.0,1,100,0,4,False,2,IC,10
3,0.9938271604938271,5,100,0,5,False,2,IC,10
6,0.9938271604938271,5,100,0,6,False,2,IC,10
5,0.9938271604938271,5,100,0,7,False,2,IC,10
7,0.9876543209876544,8,100,0,8,False,2,IC,10
9,0.9753086419753088,9,100,0,9,False,2,IC,10
0,0.9753086419753088,9,100,0,10,False,2,IC,10
4,1.0,1,105,6,2,True,2,IC,10
1,0.9938271604938271,2,105,6,1,False,2,IC,10
5,0.9938271604938271,2,105,6,7,False,2,IC,10
3,0.9876543209876544,4,105,6,5,False,2,IC,10
6,0.9814814814814815,5,105,6,6,False,2,IC,10
8,0.9814814814814815,5,105,6,3,False,2,IC,10
9,0.9691358024691357,7,105,6,9,False,2,IC,10
7,0.9629629629629629,8,105,6,8,False,2,IC,10
0,0.9444444444444444,9,105,6,10,False,2,IC,10
2,0.9382716049382717,10,105,6,4,False,2,IC,10
4,1.0,1,111,12,2,True,2,IC,10
3,0.9876543209876544,2,111,12,5,False,2,IC,10
5,0.9814814814814815,3,111,12,7,False,2,IC,10
6,0.95679012345679,4,111,12,6,False,2,IC,10
9,0.925925925925926,5,111,12,9,False,2,IC,10
1,0.9012345679012346,6,111,12,1,False,2,IC,10
8,0.8888888888888888,7,111,12,3,False,2,IC,10
0,0.8518518518518519,8,111,12,10,False,2,IC,10
7,0.7530864197530864,9,111,12,8,False,2,IC,10
2,0.7407407407407407,10,111,12,4,False,2,IC,10
4,1.0,1,117,18,2,True,2,IC,10
5,0.9814814814814815,2,117,18,7,False,2,IC,10
3,0.9629629629629629,3,117,18,5,False,2,IC,10
9,0.8703703703703703,4,117,18,9,False,2,IC,10
6,0.845679012345679,5,117,18,6,False,2,IC,10
1,0.7716049382716049,6,117,18,1,False,2,IC,10
8,0.7592592592592592,7,117,18,3,False,2,IC,10
0,0.691358024691358,8,117,18,10,False,2,IC,10
2,0.6481481481481483,9,117,18,4,False,2,IC,10
7,0.5925925925925927,10,117,18,8,False,2,IC,10
4,1.0,1,123,24,2,True,2,IC,10
5,0.9444444444444444,2,123,24,7,False,2,IC,10
3,0.9320987654320988,3,123,24,5,False,2,IC,10
6,0.8209876543209876,4,123,24,6,False,2,IC,10
9,0.7962962962962963,5,123,24,9,False,2,IC,10
1,0.6790123456790124,6,123,24,1,False,2,IC,10
8,0.6790123456790123,7,123,24,3,False,2,IC,10
0,0.5925925925925926,8,123,24,10,False,2,IC,10
2,0.5679012345679013,9,123,24,4,False,2,IC,10
7,0.5555555555555556,10,123,24,8,False,2,IC,10
4,1.0,1,129,30,2,True,2,IC,10
5,0.9320987654320988,2,129,30,7,False,2,IC,10
3,0.9135802469135802,3,129,30,5,False,2,IC,10
6,0.7654320987654321,4,129,30,6,False,2,IC,10
9,0.7283950617283951,5,129,30,9,False,2,IC,10
8,0.6604938271604939,6,129,30,3,False,2,IC,10
1,0.6358024691358025,7,129,30,1,False,2,IC,10
0,0.574074074074074,8,129,30,10,False,2,IC,10
2,0.5555555555555556,9,129,30,4,False,2,IC,10
7,0.54320987654321,10,129,30,8,False,2,IC,10
4,1.0,1,135,36,2,True,2,IC,10
5,0.9197530864197532,2,135,36,7,False,2,IC,10
3,0.9012345679012346,3,135,36,5,False,2,IC,10
6,0.7592592592592592,4,135,36,6,False,2,IC,10
9,0.7037037037037037,5,135,36,9,False,2,IC,10
1,0.6049382716049383,6,135,36,1,False,2,IC,10
8,0.6049382716049383,6,135,36,3,False,2,IC,10
0,0.5679012345679012,8,135,36,10,False,2,IC,10
2,0.5308641975308643,9,135,36,4,False,2,IC,10
7,0.5123456790123457,10,135,36,8,False,2,IC,10
4,1.0,1,141,42,2,True,2,IC,10
3,0.9012345679012346,2,141,42,5,False,2,IC,10
5,0.9012345679012346,2,141,42,7,False,2,IC,10
6,0.7407407407407407,4,141,42,6,False,2,IC,10
9,0.7037037037037037,5,141,42,9,False,2,IC,10
1,0.6049382716049383,6,141,42,1,False,2,IC,10
8,0.6049382716049383,6,141,42,3,False,2,IC,10
0,0.5555555555555556,8,141,42,10,False,2,IC,10
2,0.5308641975308643,9,141,42,4,False,2,IC,10
7,0.5061728395061729,10,141,42,8,False,2,IC,10
4,1.0,1,147,48,2,True,2,IC,10
3,0.9012345679012346,2,147,48,5,False,2,IC,10
5,0.8950617283950617,3,147,48,7,False,2,IC,10
6,0.7222222222222222,4,147,48,6,False,2,IC,10
9,0.7037037037037037,5,147,48,9,False,2,IC,10
1,0.6049382716049383,6,147,48,1,False,2,IC,10
8,0.6049382716049383,6,147,48,3,False,2,IC,10
2,0.5308641975308643,8,147,48,4,False,2,IC,10
0,0.5308641975308642,9,147,48,10,False,2,IC,10
7,0.5061728395061729,10,147,48,8,False,2,IC,10
4,1.0,1,153,54,2,True,2,IC,10
3,0.9012345679012346,2,153,54,5,False,2,IC,10
5,0.8950617283950617,3,153,54,7,False,2,IC,10
6,0.7222222222222222,4,153,54,6,False,2,IC,10
9,0.7037037037037037,5,153,54,9,False,2,IC,10
1,0.6049382716049383,6,153,54,1,False,2,IC,10
8,0.6049382716049383,6,153,54,3,False,2,IC,10
2,0.5308641975308643,8,153,54,4,False,2,IC,10
0,0.5308641975308642,9,153,54,10,False,2,IC,10
7,0.5061728395061729,10,153,54,8,False,2,IC,10
4,1.0,1,159,60,2,True,2,IC,10
3,0.9012345679012346,2,159,60,5,False,2,IC,10
5,0.8950617283950617,3,159,60,7,False,2,IC,10
6,0.7222222222222222,4,159,60,6,False,2,IC,10
9,0.7037037037037037,5,159,60,9,False,2,IC,10
1,0.6049382716049383,6,159,60,1,False,2,IC,10
8,0.6049382716049383,6,159,60,3,False,2,IC,10
2,0.5308641975308643,8,159,60,4,False,2,IC,10
0,0.5308641975308642,9,159,60,10,False,2,IC,10
7,0.5061728395061729,10,159,60,8,False,2,IC,10
4,1.0,1,165,66,2,True,2,IC,10
3,0.9012345679012346,2,165,66,5,False,2,IC,10
5,0.8950617283950617,3,165,66,7,False,2,IC,10
6,0.7222222222222222,4,165,66,6,False,2,IC,10
9,0.7037037037037037,5,165,66,9,False,2,IC,10
1,0.6049382716049383,6,165,66,1,False,2,IC,10
