alternative,value,rank,size,iteration,custom_id,alternative_of_interest,starting_id,type,n_alternatives
6,0.5447809581911852,1,100,0,1,False,2,IC,7
2,0.4697716189888957,2,100,0,2,True,2,IC,7
0,0.44941753725443073,3,100,0,3,False,2,IC,7
5,0.4456226446090686,4,100,0,4,False,2,IC,7
4,0.4347678763518375,5,100,0,5,False,2,IC,7
1,0.4113321024764837,6,100,0,6,False,2,IC,7
3,0.34899523075994576,7,100,0,7,False,2,IC,7
2,0.5180778181907121,1,109,10,2,True,2,IC,7
6,0.5078064880192568,2,109,10,1,False,2,IC,7
0,0.43484521991135283,3,109,10,3,False,2,IC,7
4,0.4238083044662963,4,109,10,5,False,2,IC,7
1,0.421374156494522,5,109,10,6,False,2,IC,7
5,0.41388718373757044,6,109,10,4,False,2,IC,7
3,0.3742531367100333,7,109,10,7,False,2,IC,7
2,0.5582063830301948,1,119,20,2,True,2,IC,7
6,0.48030909963695256,2,119,20,1,False,2,IC,7
1,0.4289179481269445,3,119,20,6,False,2,IC,7
0,0.424125616810423,4,119,20,3,False,2,IC,7
4,0.4152332639803862,5,119,20,5,False,2,IC,7
3,0.3923642885704289,6,119,20,7,False,2,IC,7
5,0.3905925186120567,7,119,20,4,False,2,IC,7
2,0.5920962232172324,1,129,30,2,True,2,IC,7
6,0.4589941337394627,2,129,30,1,False,2,IC,7
1,0.4348333469602823,3,129,30,6,False,2,IC,7
0,0.4158706602877787,4,129,30,3,False,2,IC,7
4,0.40832895487660764,5,129,30,5,False,2,IC,7
3,0.405972309880833,6,129,30,7,False,2,IC,7
5,0.3727169283513083,7,129,30,4,False,2,IC,7
2,0.6211113910889482,1,139,40,2,True,2,IC,7
6,0.4419515051921518,2,139,40,1,False,2,IC,7
1,0.43962182691049434,3,139,40,6,False,2,IC,7
3,0.41656381702366313,4,139,40,7,False,2,IC,7
0,0.4092965805581257,5,139,40,3,False,2,IC,7
4,0.40264361814340505,6,139,40,5,False,2,IC,7
5,0.35853952492303964,7,139,40,4,False,2,IC,7
2,0.6462416629451424,1,149,50,2,True,2,IC,7
1,0.4435937854861973,2,149,50,6,False,2,IC,7
6,0.4279928977111198,3,149,50,1,False,2,IC,7
3,0.42503787364898477,4,149,50,7,False,2,IC,7
0,0.4039249177217797,5,149,50,3,False,2,IC,7
4,0.39787657093775763,6,149,50,5,False,2,IC,7
5,0.3470046934527691,7,149,50,4,False,2,IC,7
2,0.668223781658232,1,159,60,2,True,2,IC,7
1,0.4469523794500596,2,159,60,6,False,2,IC,7
3,0.4319695892921847,3,159,60,7,False,2,IC,7
6,0.4163379589761287,4,159,60,1,False,2,IC,7
0,0.39944579216742654,5,159,60,3,False,2,IC,7
4,0.3938194646464002,6,159,60,5,False,2,IC,7
5,0.33742717356313773,7,159,60,4,False,2,IC,7
2,0.6876180486833707,1,169,70,2,True,2,IC,7
1,0.4498366725882943,2,169,70,6,False,2,IC,7
3,0.43774366956722144,3,169,70,7,False,2,IC,7
6,0.4064518411649187,4,169,70,1,False,2,IC,7
0,0.39564898200235493,5,169,70,3,False,2,IC,7
4,0.39032311157067984,6,169,70,5,False,2,IC,7
5,0.32934180845632094,7,169,70,4,False,2,IC,7
2,0.7048584899053215,1,179,80,2,True,2,IC,7
1,0.45234541053152927,2,179,80,6,False,2,IC,7
3,0.44262702585156277,3,179,80,7,False,2,IC,7
6,0.39795501333334365,4,179,80,1,False,2,IC,7
0,0.3923864528147029,5,179,80,3,False,2,IC,7
4,0.3872777312707259,6,179,80,5,False,2,IC,7
5,0.3224212310882511,7,179,80,4,False,2,IC,7
2,0.7202867246237187,1,189,90,2,True,2,IC,7
1,0.4545508766863744,2,189,90,6,False,2,IC,7
3,0.4468105627810597,3,189,90,7,False,2,IC,7
6,0.39057030416110433,4,189,90,1,False,2,IC,7
0,0.3895507175617358,5,189,90,3,False,2,IC,7
4,0.38460065887021444,6,189,90,5,False,2,IC,7
5,0.3164280672932093,7,189,90,4,False,2,IC,7
2,0.7341754321505943,1,199,100,2,True,2,IC,7
1,0.4565073553821404,2,199,100,6,False,2,IC,7
3,0.45043438283223236,3,199,100,7,False,2,IC,7
