alternative,value,rank,size,iteration,custom_id,alternative_of_interest,starting_id,type,n_alternatives
7,0.5446281012270798,1,100,0,1,False,2,UM10,10
1,0.5440054705404844,2,100,0,2,True,2,UM10,10
0,0.5362307505364832,3,100,0,3,False,2,UM10,10
9,0.531093620740926,4,100,0,4,False,2,UM10,10
6,0.4552886436773679,5,100,0,5,False,2,UM10,10
8,0.3919547835645853,6,100,0,6,False,2,UM10,10
5,0.2892254989129586,7,100,0,7,False,2,UM10,10
2,0.27739370022968096,8,100,0,8,False,2,UM10,10
4,0.2735404268981275,9,100,0,9,False,2,UM10,10
3,0.2275023335696656,10,100,0,10,False,2,UM10,10
1,0.5755780374919859,1,105,6,2,True,2,UM10,10
7,0.53656066244293,2,105,6,1,False,2,UM10,10
9,0.5141073037715223,3,105,6,4,False,2,UM10,10
0,0.5084200513582989,4,105,6,3,False,2,UM10,10
6,0.46463620291822505,5,105,6,5,False,2,UM10,10
8,0.3980667672226079,6,105,6,6,False,2,UM10,10
5,0.29393858577996784,7,105,6,7,False,2,UM10,10
2,0.2727810559599815,8,105,6,8,False,2,UM10,10
4,0.2696138855267877,9,105,6,9,False,2,UM10,10
3,0.22166631518903201,10,105,6,10,False,2,UM10,10
1,0.602667654806222,1,111,12,2,True,2,UM10,10
7,0.5299096817451459,2,111,12,1,False,2,UM10,10
9,0.5008027553382742,3,111,12,4,False,2,UM10,10
0,0.4858831314423388,4,111,12,3,False,2,UM10,10
6,0.47236966912013884,5,111,12,5,False,2,UM10,10
8,0.40340573843143707,6,111,12,6,False,2,UM10,10
5,0.297881994149762,7,111,12,7,False,2,UM10,10
2,0.2690301409540423,8,111,12,8,False,2,UM10,10
4,0.26629901701457065,9,111,12,9,False,2,UM10,10
3,0.2168300457791349,10,111,12,10,False,2,UM10,10
1,0.6262213080440518,1,117,18,2,True,2,UM10,10
7,0.5243531847424453,2,117,18,1,False,2,UM10,10
9,0.4900437147961878,3,117,18,4,False,2,UM10,10
6,0.47886833196410705,4,117,18,5,False,2,UM10,10
0,0.46720326701479425,5,117,18,3,False,2,UM10,10
8,0.4081138160115196,6,117,18,6,False,2,UM10,10
5,0.30124106830552144,7,117,18,7,False,2,UM10,10
2,0.2659291541343866,8,117,18,8,False,2,UM10,10
4,0.26345588508930917,9,117,18,9,False,2,UM10,10
3,0.21275688042946658,10,117,18,10,False,2,UM10,10
1,0.6469272703708759,1,123,24,2,True,2,UM10,10
7,0.5196541677549406,2,123,24,1,False,2,UM10,10
6,0.48440207340701097,3,123,24,5,False,2,UM10,10
9,0.48113014487711925,4,123,24,4,False,2,UM10,10
0,0.4514410348644271,5,123,24,3,False,2,UM10,10
8,0.41229959691631185,6,123,24,6,False,2,UM10,10
5,0.30414118225819425,7,123,24,7,False,2,UM10,10
2,0.2633293930162026,8,123,24,8,False,2,UM10,10
4,0.26098542514285383,9,123,24,9,False,2,UM10,10
3,0.20927973109400105,10,123,24,10,False,2,UM10,10
1,0.665299757607478,1,129,30,2,True,2,UM10,10
7,0.5156365930651512,2,129,30,1,False,2,UM10,10
6,0.48916803272741416,3,129,30,5,False,2,UM10,10
