alternative,value,rank,size,iteration,custom_id,alternative_of_interest,starting_id,type,n_alternatives
1,0.47435938421139845,1,100,0,1,False,2,IC,10
0,0.45062371320288513,2,100,0,2,True,2,IC,10
7,0.4485116171318471,3,100,0,3,False,2,IC,10
4,0.44776688303798173,4,100,0,4,False,2,IC,10
5,0.41305050325492737,5,100,0,5,False,2,IC,10
6,0.4115181955984923,6,100,0,6,False,2,IC,10
2,0.39751660735585803,7,100,0,7,False,2,IC,10
8,0.34918979022391905,8,100,0,8,False,2,IC,10
3,0.3458128999095262,9,100,0,9,False,2,IC,10
9,0.3351236668126543,10,100,0,10,False,2,IC,10
0,0.5008897287351032,1,109,10,2,True,2,IC,10
1,0.4972003270540366,2,109,10,1,False,2,IC,10
7,0.4479616891385587,3,109,10,3,False,2,IC,10
2,0.4235204834987381,4,109,10,7,False,2,IC,10
4,0.41239986983033045,5,109,10,4,False,2,IC,10
5,0.38738708076189643,6,109,10,5,False,2,IC,10
6,0.3837910105524218,7,109,10,6,False,2,IC,10
3,0.35081953185561804,8,109,10,9,False,2,IC,10
8,0.33689429048798925,9,109,10,8,False,2,IC,10
9,0.3229851860935924,10,109,10,10,False,2,IC,10
0,0.54268525988333,1,119,20,2,True,2,IC,10
1,0.5135582511930479,2,119,20,1,False,2,IC,10
7,0.4472500275233116,3,119,20,3,False,2,IC,10
2,0.4423073997909511,4,119,20,7,False,2,IC,10
4,0.38664713894884223,5,119,20,4,False,2,IC,10
5,0.3683793658378369,6,119,20,5,False,2,IC,10
6,0.3633948782482195,7,119,20,6,False,2,IC,10
3,0.3544544443394973,8,119,20,9,False,2,IC,10
8,0.3278096727327944,9,119,20,8,False,2,IC,10
9,0.3141787026622118,10,119,20,10,False,2,IC,10
0,0.5779936560302761,1,129,30,2,True,2,IC,10
1,0.5258109803018937,2,129,30,1,False,2,IC,10
2,0.45652166880050843,3,129,30,7,False,2,IC,10
7,0.44649866749705475,4,129,30,3,False,2,IC,10
4,0.36701341234277113,5,129,30,4,False,2,IC,10
3,0.3572123765710157,6,129,30,9,False,2,IC,10
5,0.3537028392467814,7,129,30,5,False,2,IC,10
6,0.34772892257324595,8,129,30,6,False,2,IC,10
8,0.32078693429376537,9,129,30,8,False,2,IC,10
9,0.30747569142793274,10,129,30,10,False,2,IC,10
0,0.6082217323323289,1,139,40,2,True,2,IC,10
1,0.5353086828553228,2,139,40,1,False,2,IC,10
2,0.46765698951866674,3,139,40,7,False,2,IC,10
7,0.44576087810702997,4,139,40,3,False,2,IC,10
3,0.3593776127405164,5,139,40,9,False,2,IC,10
4,0.35152519814403943,6,139,40,4,False,2,IC,10
5,0.3420101974894765,7,139,40,5,False,2,IC,10
6,0.3353007816370928,8,139,40,6,False,2,IC,10
8,0.31517594284825007,9,139,40,8,False,2,IC,10
9,0.30219162428638524,10,139,40,10,False,2,IC,10
0,0.6343957049672888,1,149,50,2,True,2,IC,10
1,0.5428726674815169,2,149,50,1,False,2,IC,10
2,0.47662025680052644,3,149,50,7,False,2,IC,10
7,0.4450594997943502,4,149,50,3,False,2,IC,10
3,0.3611241591147522,5,149,50,9,False,2,IC,10
4,0.33898083549193914,6,149,50,4,False,2,IC,10
5,0.33246454976297557,7,149,50,5,False,2,IC,10
6,0.3251904252119479,8,149,50,6,False,2,IC,10
8,0.31057861115393026,9,149,50,8,False,2,IC,10
9,0.2979129254209114,10,149,50,10,False,2,IC,10
0,0.6572820918726726,1,159,60,2,True,2,IC,10
1,0.5490300439102667,2,159,60,1,False,2,IC,10
2,0.4839937414963578,3,159,60,7,False,2,IC,10
7,0.44440318627524467,4,159,60,3,False,2,IC,10
3,0.36256412251546033,5,159,60,9,False,2,IC,10
4,0.32860526095765447,6,159,60,4,False,2,IC,10
5,0.3245175379132364,7,159,60,5,False,2,IC,10
6,0.31679857915210646,8,159,60,6,False,2,IC,10
8,0.3067362510745937,9,159,60,8,False,2,IC,10
9,0.29437406983036785,10,159,60,10,False,2,IC,10
0,0.6774651707562488,1,169,70,2,True,2,IC,10
1,0.5541339670537295,2,169,70,1,False,2,IC,10
2,0.4901683555811783,3,169,70,7,False,2,IC,10
7,0.4437938170501183,4,169,70,3,False,2,IC,10
3,0.36377284579142427,5,169,70,9,False,2,IC,10
4,0.3198753351707138,6,169,70,4,False,2,IC,10
5,0.317794270182628,7,169,70,5,False,2,IC,10
6,0.30971751680614357,8,169,70,6,False,2,IC,10
8,0.3034727837753455,9,169,70,8,False,2,IC,10
9,0.29139632304711627,10,169,70,10,False,2,IC,10
0,0.6953982155777214,1,179,80,2,True,2,IC,10
1,0.558429545965033,2,179,80,1,False,2,IC,10
2,0.49541629616656213,3,179,80,7,False,2,IC,10
7,0.44323005909199686,4,179,80,3,False,2,IC,10
3,0.3648027842885784,5,179,80,9,False,2,IC,10
4,0.3124247354990122,6,179,80,4,False,2,IC,10
5,0.31202942282137514,7,179,80,5,False,2,IC,10
6,0.3036598453308428,8,179,80,6,False,2,IC,10
8,0.30066382414319665,9,179,80,8,False,2,IC,10
9,0.2888547211925254,10,179,80,10,False,2,IC,10
