alternative,value,rank,size,iteration,custom_id,alternative_of_interest,starting_id,type,n_alternatives
3,0.4871570265272777,1,100,0,1,False,2,IC,8
6,0.46435435058870816,2,100,0,2,True,2,IC,8
7,0.4573856540571982,3,100,0,3,False,2,IC,8
2,0.4209318558483809,4,100,0,4,False,2,IC,8
4,0.4109518192530916,5,100,0,5,False,2,IC,8
1,0.4081825744991051,6,100,0,6,False,2,IC,8
5,0.3974434111734774,7,100,0,7,False,2,IC,8
0,0.3902262769302664,8,100,0,8,False,2,IC,8
3,0.49801753079357713,1,105,6,1,False,2,IC,8
6,0.4946897503254197,2,105,6,2,True,2,IC,8
7,0.43797862930905546,3,105,6,3,False,2,IC,8
4,0.4257379955204042,4,105,6,5,False,2,IC,8
2,0.416648294624478,5,105,6,4,False,2,IC,8
1,0.40353350218227135,6,105,6,6,False,2,IC,8
5,0.37801199659740287,7,105,6,7,False,2,IC,8
0,0.37491643775965205,8,105,6,8,False,2,IC,8
6,0.5217640714320156,1,111,12,2,True,2,IC,8
3,0.506720502678472,2,111,12,1,False,2,IC,8
4,0.4377159817714235,3,111,12,5,False,2,IC,8
7,0.42211306838945145,4,111,12,3,False,2,IC,8
2,0.41298014026182644,5,111,12,4,False,2,IC,8
1,0.39970945351465803,6,111,12,6,False,2,IC,8
0,0.3624299540848992,7,111,12,8,False,2,IC,8
5,0.36215154228960345,8,111,12,7,False,2,IC,8
6,0.5460776235083665,1,117,18,2,True,2,IC,8
3,0.513833009009877,2,117,18,1,False,2,IC,8
4,0.4476014327122217,3,117,18,5,False,2,IC,8
2,0.4097997539635827,4,117,18,4,False,2,IC,8
7,0.40888260134711973,5,117,18,3,False,2,IC,8
1,0.3964978338585435,6,117,18,6,False,2,IC,8
0,0.35203342368959945,7,117,18,8,False,2,IC,8
5,0.34894613430565297,8,117,18,7,False,2,IC,8
6,0.5680331274121192,1,123,24,2,True,2,IC,8
3,0.5197421595575402,2,123,24,1,False,2,IC,8
4,0.4558876518336882,3,123,24,5,False,2,IC,8
2,0.40701332131619095,4,123,24,4,False,2,IC,8
7,0.397669210080041,5,123,24,3,False,2,IC,8
1,0.39375541205646675,6,123,24,6,False,2,IC,8
0,0.34323030398933047,7,123,24,8,False,2,IC,8
5,0.3377710701177743,8,123,24,7,False,2,IC,8
6,0.587958450634312,1,129,30,2,True,2,IC,8
3,0.5247207269165131,2,129,30,1,False,2,IC,8
4,0.46292551517733643,3,129,30,5,False,2,IC,8
2,0.4045501628481826,4,129,30,4,False,2,IC,8
1,0.391381722502051,5,129,30,6,False,2,IC,8
7,0.3880362602013441,6,129,30,3,False,2,IC,8
0,0.33567181074710695,7,129,30,8,False,2,IC,8
5,0.32818504613965,8,129,30,7,False,2,IC,8
6,0.6061232580783523,1,135,36,2,True,2,IC,8
3,0.5289661147979031,2,135,36,1,False,2,IC,8
4,0.46897123890506,3,135,36,5,False,2,IC,8
2,0.40235589878497935,4,135,36,4,False,2,IC,8
1,0.3893039338898285,5,135,36,6,False,2,IC,8
7,0.3796660514432878,6,135,36,3,False,2,IC,8
0,0.32910537247846017,7,135,36,8,False,2,IC,8
5,0.3198671003296457,8,135,36,7,False,2,IC,8
6,0.6227514000603688,1,141,42,2,True,2,IC,8
3,0.5326244780202319,2,141,42,1,False,2,IC,8
4,0.47421614835669507,3,141,42,5,False,2,IC,8
2,0.40038792990928446,4,141,42,4,False,2,IC,8
1,0.38746778087352846,5,141,42,6,False,2,IC,8
7,0.37232161843682154,6,141,42,3,False,2,IC,8
0,0.32334334413702315,7,141,42,8,False,2,IC,8
5,0.3125779877275174,8,141,42,7,False,2,IC,8
6,0.6380302605772962,1,147,48,2,True,2,IC,8
3,0.5358061842379158,2,147,48,1,False,2,IC,8
4,0.4788058953377961,3,147,48,5,False,2,IC,8
2,0.3986123612115494,4,147,48,4,False,2,IC,8
1,0.3858318868256025,5,147,48,6,False,2,IC,8
7,0.3658224327404417,6,147,48,3,False,2,IC,8
0,0.3182432383736527,7,147,48,8,False,2,IC,8
5,0.3061355878554638,8,147,48,7,False,2,IC,8
6,0.6521179030809373,1,153,54,2,True,2,IC,8
3,0.5385960279318204,2,153,54,1,False,2,IC,8
4,0.4828532427634657,3,153,54,5,False,2,IC,8
2,0.3970018535568362,4,153,54,4,False,2,IC,8
1,0.3843640754503948,5,153,54,6,False,2,IC,8
7,0.36002842379653727,6,153,54,3,False,2,IC,8
0,0.3136948000153007,7,153,54,8,False,2,IC,8
5,0.3003987217030727,8,153,54,7,False,2,IC,8
6,0.6651485970851854,1,159,60,2,True,2,IC,8
3,0.5410601562678438,2,159,60,1,False,2,IC,8
