alternative,value,rank,size,iteration,custom_id,alternative_of_interest,starting_id,type,n_alternatives
1,1.0,1,100,0,1,False,2,IC,10
0,1.0,1,100,0,2,True,2,IC,10
6,0.9876543209876544,3,100,0,3,False,2,IC,10
2,0.9876543209876544,3,100,0,4,False,2,IC,10
3,0.9814814814814815,5,100,0,5,False,2,IC,10
5,0.9753086419753088,6,100,0,6,False,2,IC,10
7,0.9753086419753088,6,100,0,7,False,2,IC,10
9,0.9753086419753088,6,100,0,8,False,2,IC,10
4,0.9691358024691357,9,100,0,9,False,2,IC,10
8,0.9506172839506173,10,100,0,10,False,2,IC,10
0,1.0,1,109,10,2,True,2,IC,10
4,0.9629629629629629,2,109,10,9,False,2,IC,10
1,0.9629629629629629,2,109,10,1,False,2,IC,10
2,0.9629629629629629,2,109,10,4,False,2,IC,10
7,0.9320987654320988,5,109,10,7,False,2,IC,10
5,0.9135802469135802,6,109,10,6,False,2,IC,10
3,0.8888888888888888,7,109,10,5,False,2,IC,10
6,0.8641975308641975,8,109,10,3,False,2,IC,10
9,0.808641975308642,9,109,10,8,False,2,IC,10
8,0.7716049382716049,10,109,10,10,False,2,IC,10
0,1.0,1,119,20,2,True,2,IC,10
2,0.9320987654320988,2,119,20,4,False,2,IC,10
4,0.925925925925926,3,119,20,9,False,2,IC,10
1,0.8641975308641975,4,119,20,1,False,2,IC,10
7,0.808641975308642,5,119,20,7,False,2,IC,10
8,0.654320987654321,6,119,20,10,False,2,IC,10
5,0.6419753086419754,7,119,20,6,False,2,IC,10
3,0.6234567901234569,8,119,20,5,False,2,IC,10
6,0.5864197530864197,9,119,20,3,False,2,IC,10
9,0.5555555555555556,10,119,20,8,False,2,IC,10
0,1.0,1,129,30,2,True,2,IC,10
2,0.9135802469135802,2,129,30,4,False,2,IC,10
4,0.8888888888888888,3,129,30,9,False,2,IC,10
1,0.802469135802469,4,129,30,1,False,2,IC,10
7,0.7654320987654321,5,129,30,7,False,2,IC,10
8,0.6419753086419753,6,129,30,10,False,2,IC,10
5,0.5925925925925927,7,129,30,6,False,2,IC,10
6,0.5555555555555556,8,129,30,3,False,2,IC,10
3,0.5308641975308642,9,129,30,5,False,2,IC,10
9,0.5308641975308642,9,129,30,8,False,2,IC,10
0,1.0,1,139,40,2,True,2,IC,10
4,0.8888888888888888,2,139,40,9,False,2,IC,10
2,0.8888888888888888,2,139,40,4,False,2,IC,10
1,0.7654320987654321,4,139,40,1,False,2,IC,10
7,0.7283950617283951,5,139,40,7,False,2,IC,10
8,0.6049382716049383,6,139,40,10,False,2,IC,10
5,0.5864197530864198,7,139,40,6,False,2,IC,10
