alternative,value,rank,size,iteration,custom_id,alternative_of_interest,starting_id,type,n_alternatives
4,0.44188581604307564,1,100,0,1,False,2,IC,9
1,0.4300368279160715,2,100,0,2,True,2,IC,9
7,0.42866416488310755,3,100,0,3,False,2,IC,9
5,0.42561274669244287,4,100,0,4,False,2,IC,9
3,0.4198398495971261,5,100,0,5,False,2,IC,9
8,0.4141282676168234,6,100,0,6,False,2,IC,9
0,0.4038245467871902,7,100,0,7,False,2,IC,9
6,0.4030987094256738,8,100,0,8,False,2,IC,9
2,0.3744381336964248,9,100,0,9,False,2,IC,9
1,0.46259579551234664,1,105,6,2,True,2,IC,9
4,0.43902132990349246,2,105,6,1,False,2,IC,9
5,0.43752934008263533,3,105,6,4,False,2,IC,9
3,0.4173522172564949,4,105,6,5,False,2,IC,9
7,0.40869024184057484,5,105,6,3,False,2,IC,9
8,0.4007009226538576,6,105,6,6,False,2,IC,9
6,0.3902586708533389,7,105,6,8,False,2,IC,9
2,0.38804668580276747,8,105,6,9,False,2,IC,9
0,0.3849035151892242,9,105,6,7,False,2,IC,9
1,0.4915834683282858,1,111,12,2,True,2,IC,9
5,0.44730616052328975,2,111,12,4,False,2,IC,9
4,0.43657928632196774,3,111,12,1,False,2,IC,9
3,0.4151763030985848,4,111,12,5,False,2,IC,9
2,0.39925133820078074,5,111,12,9,False,2,IC,9
7,0.39229548109732226,6,111,12,3,False,2,IC,9
8,0.38958772580429474,7,111,12,6,False,2,IC,9
6,0.37967149386513255,8,111,12,8,False,2,IC,9
0,0.3694429868694786,9,111,12,7,False,2,IC,9
1,0.5175642001785035,1,117,18,2,True,2,IC,9
5,0.45547194250774575,2,117,18,4,False,2,IC,9
4,0.43446751857367333,3,117,18,1,False,2,IC,9
3,0.4132621427028117,4,117,18,5,False,2,IC,9
2,0.40863938078763595,5,117,18,9,False,2,IC,9
8,0.38022858354175726,6,117,18,6,False,2,IC,9
7,0.3785791320435478,7,117,18,3,False,2,IC,9
6,0.37078099821768085,8,117,18,8,False,2,IC,9
0,0.35656151075371284,9,117,18,7,False,2,IC,9
1,0.5409881003819889,1,123,24,2,True,2,IC,9
5,0.46239485172994793,2,123,24,4,False,2,IC,9
4,0.4326199372575869,3,123,24,1,False,2,IC,9
2,0.41662128500431805,4,123,24,9,False,2,IC,9
3,0.4115684150270207,5,123,24,5,False,2,IC,9
8,0.3722326341836757,6,123,24,6,False,2,IC,9
7,0.3669224118942563,7,123,24,3,False,2,IC,9
6,0.36320234328814177,8,123,24,8,False,2,IC,9
0,0.3456559324918637,9,123,24,7,False,2,IC,9
1,0.5622188176479682,1,129,30,2,True,2,IC,9
5,0.4683390070354566,2,129,30,4,False,2,IC,9
4,0.4309876676833044,3,129,30,1,False,2,IC,9
2,0.4234925047351134,4,129,30,9,False,2,IC,9
3,0.41006124655665177,5,129,30,5,False,2,IC,9
8,0.3653183295512757,6,129,30,6,False,2,IC,9
7,0.356885522453165,7,129,30,3,False,2,IC,9
6,0.3566602618339251,8,129,30,8,False,2,IC,9
0,0.3362990150733994,9,129,30,7,False,2,IC,9
1,0.5815535280010393,1,135,36,2,True,2,IC,9
5,0.4734987359511216,2,135,36,4,False,2,IC,9
4,0.42953363269373696,3,135,36,1,False,2,IC,9
2,0.42947108254914035,4,135,36,9,False,2,IC,9
3,0.4087128889445904,5,135,36,5,False,2,IC,9
8,0.35927742860041584,6,135,36,6,False,2,IC,9
6,0.35095234955900506,7,135,36,8,False,2,IC,9
7,0.3481468938937303,8,135,36,3,False,2,IC,9
0,0.32817932575210096,9,135,36,7,False,2,IC,9
1,0.5992375817058926,1,141,42,2,True,2,IC,9
5,0.47802015570902456,2,141,42,4,False,2,IC,9
2,0.43472142450261625,3,141,42,9,False,2,IC,9
4,0.42822909764927647,4,141,42,1,False,2,IC,9
3,0.4075005415577841,5,141,42,5,False,2,IC,9
8,0.3539524212310082,6,141,42,6,False,2,IC,9
6,0.3459262639319849,7,141,42,8,False,2,IC,9
7,0.3404656998393564,8,141,42,3,False,2,IC,9
0,0.3210642873422204,9,141,42,7,False,2,IC,9
1,0.6154754137636599,1,147,48,2,True,2,IC,9
5,0.4820152262848384,2,147,48,4,False,2,IC,9
2,0.43936982961054766,3,147,48,9,False,2,IC,9
4,0.42705138592376674,4,147,48,1,False,2,IC,9
3,0.40640537770640184,5,147,48,5,False,2,IC,9
8,0.3492218567630049,6,147,48,6,False,2,IC,9
6,0.34146502712729965,7,147,48,8,False,2,IC,9
7,0.3336578423605126,8,147,48,3,False,2,IC,9
0,0.3147765799488255,9,147,48,7,False,2,IC,9
1,0.6304387913466469,1,153,54,2,True,2,IC,9
5,0.48557116662671723,2,153,54,4,False,2,IC,9
2,0.4435149243729922,3,153,54,9,False,2,IC,9
4,0.4259823209913392,4,153,54,1,False,2,IC,9
3,0.405411763268649,5,153,54,5,False,2,IC,9
8,0.34499051306100514,6,153,54,6,False,2,IC,9
6,0.33747724794145073,7,153,54,8,False,2,IC,9
7,0.32758006373188175,8,153,54,3,False,2,IC,9
