alternative,value,rank,size,iteration,custom_id,alternative_of_interest,starting_id,type,n_alternatives
3,0.714053071544147,1,100,0,1,False,2,UM10,4
0,0.5911514372578438,2,100,0,2,True,2,UM10,4
1,0.49399895709925223,3,100,0,3,False,2,UM10,4
2,0.41935139410659605,4,100,0,4,False,2,UM10,4
3,0.6839607921297178,1,109,10,1,False,2,UM10,4
0,0.6309287010887323,2,109,10,2,True,2,UM10,4
1,0.4987860268839884,3,109,10,3,False,2,UM10,4
2,0.3994379045302198,4,109,10,4,False,2,UM10,4
0,0.6633677214573445,1,119,20,2,True,2,UM10,4
3,0.6615199150595181,2,119,20,1,False,2,UM10,4
1,0.5019638068674178,3,119,20,3,False,2,UM10,4
2,0.38465993763151385,4,119,20,4,False,2,UM10,4
0,0.6903879089157452,1,129,30,2,True,2,UM10,4
3,0.6441822177852077,2,129,30,1,False,2,UM10,4
1,0.5041204191439265,3,129,30,3,False,2,UM10,4
2,0.37325423744412034,4,129,30,4,False,2,UM10,4
0,0.7132771308859249,1,139,40,2,True,2,UM10,4
3,0.6304109242439524,2,139,40,1,False,2,UM10,4
1,0.5056036335486174,3,139,40,3,False,2,UM10,4
2,0.36418267545612215,4,139,40,4,False,2,UM10,4
0,0.7329365915604634,1,149,50,2,True,2,UM10,4
3,0.619225640603463,2,149,50,1,False,2,UM10,4
1,0.5066292159192135,3,149,50,3,False,2,UM10,4
2,0.3567940213131467,4,149,50,4,False,2,UM10,4
0,0.7500182712270734,1,159,60,2,True,2,UM10,4
3,0.6099723488359462,2,159,60,1,False,2,UM10,4
1,0.5073362574644728,3,159,60,3,False,2,UM10,4
2,0.35065894755817234,4,159,60,4,False,2,UM10,4
0,0.7650068265780979,1,169,70,2,True,2,UM10,4
3,0.6021985796361854,2,169,70,1,False,2,UM10,4
1,0.5078172682144065,3,169,70,3,False,2,UM10,4
2,0.34548286987099375,4,169,70,4,False,2,UM10,4
0,0.7782707769032462,1,179,80,2,True,2,UM10,4
3,0.595581678642647,2,179,80,1,False,2,UM10,4
1,0.5081353959888841,3,179,80,3,False,2,UM10,4
2,0.34105689537174005,4,179,80,4,False,2,UM10,4
0,0.7900957646581556,1,189,90,2,True,2,UM10,4
3,0.5898855959335475,2,189,90,1,False,2,UM10,4
1,0.5083346994134564,3,189,90,3,False,2,UM10,4
2,0.3372287547737867,4,189,90,4,False,2,UM10,4
0,0.8007068820680864,1,199,100,2,True,2,UM10,4
3,0.5849338087206934,2,199,100,1,False,2,UM10,4
1,0.5084464961620255,3,199,100,3,False,2,UM10,4
2,0.3338848208196556,4,199,100,4,False,2,UM10,4
3,0.777586119373559,1,100,0,1,False,2,UM10,4
2,0.5609285200619741,2,100,0,2,True,2,UM10,4
0,0.5056420431420432,3,100,0,3,False,2,UM10,4
1,0.43631646131646135,4,100,0,4,False,2,UM10,4
3,0.7566045538228988,1,109,10,1,False,2,UM10,4
2,0.603710379351378,2,109,10,2,True,2,UM10,4
0,0.4845628748730551,3,109,10,3,False,2,UM10,4
1,0.4514670514670514,4,109,10,4,False,2,UM10,4
3,0.7398231960248215,1,119,20,1,False,2,UM10,4
2,0.638627951191357,2,119,20,2,True,2,UM10,4
0,0.4679737099174439,3,119,20,3,False,2,UM10,4
1,0.46261622068639613,4,119,20,4,False,2,UM10,4
3,0.7260678536331513,1,129,30,1,False,2,UM10,4
2,0.6677208898863299,2,129,30,2,True,2,UM10,4
1,0.47109114399812074,3,129,30,4,False,2,UM10,4
0,0.4545573933178276,4,129,30,3,False,2,UM10,4
3,0.7145736645736646,1,139,40,1,False,2,UM10,4
2,0.6923663923663924,2,139,40,2,True,2,UM10,4
1,0.47770226777579716,3,139,40,4,False,2,UM10,4
0,0.4434704184704185,4,139,40,3,False,2,UM10,4
2,0.7135317535134158,1,149,50,2,True,2,UM10,4
3,0.7048177656098815,2,149,50,1,False,2,UM10,4
1,0.4829701628443767,3,149,50,4,False,2,UM10,4
0,0.4341464958927939,4,149,50,3,False,2,UM10,4
2,0.7319183346618957,1,159,60,2,True,2,UM10,4
3,0.696429136233129,2,159,60,1,False,2,UM10,4
1,0.48724301510145435,3,159,60,4,False,2,UM10,4
0,0.4261907044885768,4,159,60,3,False,2,UM10,4
2,0.7480482113633163,1,169,70,2,True,2,UM10,4
3,0.6891365050541082,2,169,70,1,False,2,UM10,4
1,0.4907615840949175,3,169,70,4,False,2,UM10,4
0,0.4193188686928906,4,169,70,3,False,2,UM10,4
2,0.762318682081827,1,179,80,2,True,2,UM10,4
3,0.6827365786138931,2,179,80,1,False,2,UM10,4
1,0.49369705457940755,3,179,80,4,False,2,UM10,4
0,0.41332106422850523,4,179,80,3,False,2,UM10,4
2,0.7750378442614257,1,189,90,2,True,2,UM10,4
3,0.6770738094276171,2,189,90,1,False,2,UM10,4
1,0.4961740694617407,3,189,90,4,False,2,UM10,4
0,0.4080387176719507,4,189,90,3,False,2,UM10,4
2,0.7864485476535362,1,199,100,2,True,2,UM10,4
3,0.6720270470270471,2,199,100,1,False,2,UM10,4
1,0.49828526593232486,3,199,100,4,False,2,UM10,4
0,0.40334972211997194,4,199,100,3,False,2,UM10,4
3,0.7495599725107921,1,100,0,1,False,2,UM10,4
0,0.6778480380233577,2,100,0,2,True,2,UM10,4
1,0.5178807463482292,3,100,0,3,False,2,UM10,4
2,0.28299494549494547,4,100,0,4,False,2,UM10,4
