alternative,value,rank,size,iteration,custom_id,alternative_of_interest,starting_id,type,n_alternatives
6,1.0,1,100,0,1,False,2,IC,8
7,1.0,1,100,0,2,True,2,IC,8
3,1.0,1,100,0,3,False,2,IC,8
1,1.0,1,100,0,4,False,2,IC,8
0,1.0,1,100,0,5,False,2,IC,8
2,1.0,1,100,0,6,False,2,IC,8
4,0.9693877551020408,7,100,0,7,False,2,IC,8
5,0.9591836734693878,8,100,0,8,False,2,IC,8
7,1.0,1,109,10,2,True,2,IC,8
2,0.979591836734694,2,109,10,6,False,2,IC,8
4,0.9489795918367347,3,109,10,7,False,2,IC,8
1,0.9285714285714286,4,109,10,4,False,2,IC,8
5,0.8979591836734694,5,109,10,8,False,2,IC,8
3,0.8775510204081634,6,109,10,3,False,2,IC,8
0,0.8673469387755102,7,109,10,5,False,2,IC,8
6,0.8061224489795918,8,109,10,1,False,2,IC,8
7,1.0,1,119,20,2,True,2,IC,8
4,0.9489795918367347,2,119,20,7,False,2,IC,8
5,0.8775510204081632,3,119,20,8,False,2,IC,8
3,0.7959183673469389,4,119,20,3,False,2,IC,8
2,0.7755102040816327,5,119,20,6,False,2,IC,8
1,0.7755102040816325,6,119,20,4,False,2,IC,8
6,0.6122448979591837,7,119,20,1,False,2,IC,8
0,0.6122448979591837,7,119,20,5,False,2,IC,8
7,1.0,1,129,30,2,True,2,IC,8
4,0.9285714285714286,2,129,30,7,False,2,IC,8
5,0.8469387755102041,3,129,30,8,False,2,IC,8
3,0.7448979591836735,4,129,30,3,False,2,IC,8
1,0.6938775510204082,5,129,30,4,False,2,IC,8
2,0.6224489795918368,6,129,30,6,False,2,IC,8
6,0.5918367346938777,7,129,30,1,False,2,IC,8
0,0.5408163265306122,8,129,30,5,False,2,IC,8
7,1.0,1,139,40,2,True,2,IC,8
4,0.8571428571428571,2,139,40,7,False,2,IC,8
5,0.836734693877551,3,139,40,8,False,2,IC,8
1,0.6938775510204082,4,139,40,4,False,2,IC,8
3,0.673469387755102,5,139,40,3,False,2,IC,8
2,0.6122448979591837,6,139,40,6,False,2,IC,8
6,0.5816326530612245,7,139,40,1,False,2,IC,8
0,0.5306122448979591,8,139,40,5,False,2,IC,8
7,1.0,1,149,50,2,True,2,IC,8
4,0.8469387755102041,2,149,50,7,False,2,IC,8
5,0.836734693877551,3,149,50,8,False,2,IC,8
3,0.673469387755102,4,149,50,3,False,2,IC,8
1,0.6734693877551019,5,149,50,4,False,2,IC,8
2,0.5612244897959184,6,149,50,6,False,2,IC,8
6,0.5510204081632654,7,149,50,1,False,2,IC,8
0,0.5102040816326531,8,149,50,5,False,2,IC,8
7,1.0,1,159,60,2,True,2,IC,8
4,0.8469387755102041,2,159,60,7,False,2,IC,8
5,0.836734693877551,3,159,60,8,False,2,IC,8
3,0.673469387755102,4,159,60,3,False,2,IC,8
1,0.6734693877551019,5,159,60,4,False,2,IC,8
6,0.5510204081632654,6,159,60,1,False,2,IC,8
2,0.5510204081632654,6,159,60,6,False,2,IC,8
0,0.5102040816326531,8,159,60,5,False,2,IC,8
7,1.0,1,169,70,2,True,2,IC,8
4,0.8469387755102041,2,169,70,7,False,2,IC,8
5,0.836734693877551,3,169,70,8,False,2,IC,8
3,0.673469387755102,4,169,70,3,False,2,IC,8
1,0.6734693877551019,5,169,70,4,False,2,IC,8
6,0.5510204081632654,6,169,70,1,False,2,IC,8
2,0.5510204081632654,6,169,70,6,False,2,IC,8
0,0.5102040816326531,8,169,70,5,False,2,IC,8
7,1.0,1,179,80,2,True,2,IC,8
4,0.8469387755102041,2,179,80,7,False,2,IC,8
5,0.836734693877551,3,179,80,8,False,2,IC,8
3,0.673469387755102,4,179,80,3,False,2,IC,8
1,0.6734693877551019,5,179,80,4,False,2,IC,8
6,0.5510204081632654,6,179,80,1,False,2,IC,8
2,0.5510204081632654,6,179,80,6,False,2,IC,8
0,0.5102040816326531,8,179,80,5,False,2,IC,8
7,1.0,1,189,90,2,True,2,IC,8
4,0.8469387755102041,2,189,90,7,False,2,IC,8
5,0.836734693877551,3,189,90,8,False,2,IC,8
3,0.673469387755102,4,189,90,3,False,2,IC,8
1,0.6734693877551019,5,189,90,4,False,2,IC,8
6,0.5510204081632654,6,189,90,1,False,2,IC,8
2,0.5510204081632654,6,189,90,6,False,2,IC,8
0,0.5102040816326531,8,189,90,5,False,2,IC,8
7,1.0,1,199,100,2,True,2,IC,8
4,0.8469387755102041,2,199,100,7,False,2,IC,8
5,0.836734693877551,3,199,100,8,False,2,IC,8
3,0.673469387755102,4,199,100,3,False,2,IC,8
1,0.6734693877551019,5,199,100,4,False,2,IC,8
6,0.5510204081632654,6,199,100,1,False,2,IC,8
2,0.5510204081632654,6,199,100,6,False,2,IC,8
0,0.5102040816326531,8,199,100,5,False,2,IC,8
6,1.0,1,100,0,1,False,2,IC,8
7,1.0,1,100,0,2,True,2,IC,8
3,1.0,1,100,0,3,False,2,IC,8
0,1.0,1,100,0,4,False,2,IC,8
2,1.0,1,100,0,5,False,2,IC,8
5,1.0,1,100,0,6,False,2,IC,8
1,0.9693877551020408,7,100,0,7,False,2,IC,8
4,0.9591836734693878,8,100,0,8,False,2,IC,8
7,1.0,1,109,10,2,True,2,IC,8
3,1.0,1,109,10,3,False,2,IC,8
