alternative,value,rank,size,iteration,custom_id,alternative_of_interest,starting_id,type,n_alternatives
7,0.979591836734694,1,100,0,1,False,2,UM10,8
6,0.9285714285714286,2,100,0,2,True,2,UM10,8
4,0.8775510204081632,3,100,0,3,False,2,UM10,8
0,0.8163265306122449,4,100,0,4,False,2,UM10,8
1,0.7040816326530612,5,100,0,5,False,2,UM10,8
3,0.5408163265306122,6,100,0,6,False,2,UM10,8
5,0.5306122448979592,7,100,0,7,False,2,UM10,8
2,0.336734693877551,8,100,0,8,False,2,UM10,8
7,0.979591836734694,1,109,10,1,False,2,UM10,8
6,0.9591836734693878,2,109,10,2,True,2,UM10,8
4,0.7346938775510203,3,109,10,3,False,2,UM10,8
0,0.7040816326530611,4,109,10,4,False,2,UM10,8
1,0.673469387755102,5,109,10,5,False,2,UM10,8
3,0.5102040816326531,6,109,10,6,False,2,UM10,8
5,0.42857142857142855,7,109,10,7,False,2,UM10,8
2,0.3163265306122449,8,109,10,8,False,2,UM10,8
6,1.0,1,119,20,2,True,2,UM10,8
7,0.979591836734694,2,119,20,1,False,2,UM10,8
4,0.6938775510204082,3,119,20,3,False,2,UM10,8
0,0.6530612244897959,4,119,20,4,False,2,UM10,8
1,0.6224489795918368,5,119,20,5,False,2,UM10,8
3,0.38775510204081637,6,119,20,6,False,2,UM10,8
5,0.37755102040816324,7,119,20,7,False,2,UM10,8
2,0.3163265306122449,8,119,20,8,False,2,UM10,8
6,1.0,1,129,30,2,True,2,UM10,8
7,0.9387755102040816,2,129,30,1,False,2,UM10,8
4,0.6938775510204082,3,129,30,3,False,2,UM10,8
0,0.5816326530612245,4,129,30,4,False,2,UM10,8
1,0.5714285714285714,5,129,30,5,False,2,UM10,8
5,0.3673469387755102,6,129,30,7,False,2,UM10,8
3,0.36734693877551017,7,129,30,6,False,2,UM10,8
2,0.2959183673469387,8,129,30,8,False,2,UM10,8
6,1.0,1,139,40,2,True,2,UM10,8
7,0.8979591836734694,2,139,40,1,False,2,UM10,8
4,0.6428571428571429,3,139,40,3,False,2,UM10,8
1,0.5714285714285714,4,139,40,5,False,2,UM10,8
0,0.5102040816326531,5,139,40,4,False,2,UM10,8
5,0.3673469387755102,6,139,40,7,False,2,UM10,8
3,0.3469387755102041,7,139,40,6,False,2,UM10,8
2,0.2959183673469387,8,139,40,8,False,2,UM10,8
6,1.0,1,149,50,2,True,2,UM10,8
7,0.8571428571428571,2,149,50,1,False,2,UM10,8
4,0.6122448979591837,3,149,50,3,False,2,UM10,8
1,0.5306122448979591,4,149,50,5,False,2,UM10,8
0,0.4897959183673469,5,149,50,4,False,2,UM10,8
5,0.3673469387755102,6,149,50,7,False,2,UM10,8
3,0.32653061224489793,7,149,50,6,False,2,UM10,8
2,0.2959183673469387,8,149,50,8,False,2,UM10,8
6,1.0,1,159,60,2,True,2,UM10,8
7,0.8571428571428571,2,159,60,1,False,2,UM10,8
4,0.6122448979591837,3,159,60,3,False,2,UM10,8
1,0.5306122448979591,4,159,60,5,False,2,UM10,8
0,0.4897959183673469,5,159,60,4,False,2,UM10,8
5,0.3673469387755102,6,159,60,7,False,2,UM10,8
3,0.32653061224489793,7,159,60,6,False,2,UM10,8
2,0.2959183673469387,8,159,60,8,False,2,UM10,8
6,1.0,1,169,70,2,True,2,UM10,8
7,0.8571428571428571,2,169,70,1,False,2,UM10,8
4,0.6122448979591837,3,169,70,3,False,2,UM10,8
1,0.5306122448979591,4,169,70,5,False,2,UM10,8
0,0.4897959183673469,5,169,70,4,False,2,UM10,8
5,0.3673469387755102,6,169,70,7,False,2,UM10,8
3,0.32653061224489793,7,169,70,6,False,2,UM10,8
2,0.2959183673469387,8,169,70,8,False,2,UM10,8
6,1.0,1,179,80,2,True,2,UM10,8
7,0.8571428571428571,2,179,80,1,False,2,UM10,8
4,0.6122448979591837,3,179,80,3,False,2,UM10,8
1,0.5306122448979591,4,179,80,5,False,2,UM10,8
0,0.4897959183673469,5,179,80,4,False,2,UM10,8
5,0.3673469387755102,6,179,80,7,False,2,UM10,8
3,0.32653061224489793,7,179,80,6,False,2,UM10,8
2,0.2959183673469387,8,179,80,8,False,2,UM10,8
6,1.0,1,189,90,2,True,2,UM10,8
7,0.8571428571428571,2,189,90,1,False,2,UM10,8
4,0.6122448979591837,3,189,90,3,False,2,UM10,8
1,0.5306122448979591,4,189,90,5,False,2,UM10,8
0,0.4897959183673469,5,189,90,4,False,2,UM10,8
5,0.3673469387755102,6,189,90,7,False,2,UM10,8
3,0.32653061224489793,7,189,90,6,False,2,UM10,8
2,0.2959183673469387,8,189,90,8,False,2,UM10,8
6,1.0,1,199,100,2,True,2,UM10,8
7,0.8571428571428571,2,199,100,1,False,2,UM10,8
4,0.6122448979591837,3,199,100,3,False,2,UM10,8
1,0.5306122448979591,4,199,100,5,False,2,UM10,8
0,0.4897959183673469,5,199,100,4,False,2,UM10,8
5,0.3673469387755102,6,199,100,7,False,2,UM10,8
3,0.32653061224489793,7,199,100,6,False,2,UM10,8
2,0.2959183673469387,8,199,100,8,False,2,UM10,8
4,1.0,1,100,0,1,False,2,UM10,8
5,0.8571428571428571,2,100,0,2,True,2,UM10,8
3,0.7244897959183673,3,100,0,3,False,2,UM10,8
6,0.7040816326530612,4,100,0,4,False,2,UM10,8
2,0.6020408163265306,5,100,0,5,False,2,UM10,8
7,0.5918367346938777,6,100,0,6,False,2,UM10,8
1,0.5510204081632654,7,100,0,7,False,2,UM10,8
0,0.4693877551020408,8,100,0,8,False,2,UM10,8
4,1.0,1,109,10,1,False,2,UM10,8
5,0.9183673469387755,2,109,10,2,True,2,UM10,8
3,0.6938775510204082,3,109,10,3,False,2,UM10,8
6,0.6530612244897959,4,109,10,4,False,2,UM10,8
1,0.5918367346938777,5,109,10,7,False,2,UM10,8
7,0.5408163265306122,6,109,10,6,False,2,UM10,8
2,0.5306122448979592,7,109,10,5,False,2,UM10,8
0,0.35714285714285715,8,109,10,8,False,2,UM10,8
5,0.9591836734693878,1,119,20,2,True,2,UM10,8
4,0.8775510204081634,2,119,20,1,False,2,UM10,8
