alternative,value,rank,size,iteration,custom_id,alternative_of_interest,starting_id,type,n_alternatives
2,0.6795608174727726,1,100,0,1,False,2,UM10,7
3,0.5344276629872894,2,100,0,2,True,2,UM10,7
4,0.48091042396353423,3,100,0,3,False,2,UM10,7
5,0.45270480414387976,4,100,0,4,False,2,UM10,7
6,0.36514118744115726,5,100,0,5,False,2,UM10,7
1,0.3620934481427293,6,100,0,6,False,2,UM10,7
0,0.24260514717143136,7,100,0,7,False,2,UM10,7
2,0.6291246831719772,1,109,10,1,False,2,UM10,7
3,0.5780477001109386,2,109,10,2,True,2,UM10,7
4,0.47208355769589566,3,109,10,3,False,2,UM10,7
5,0.43495611770218195,4,109,10,4,False,2,UM10,7
1,0.3755064034448174,5,109,10,6,False,2,UM10,7
6,0.36159923417552736,6,109,10,5,False,2,UM10,7
0,0.23194023820320972,7,109,10,7,False,2,UM10,7
3,0.6130449632952762,1,119,20,2,True,2,UM10,7
2,0.592024219048983,2,119,20,1,False,2,UM10,7
4,0.4681012015202965,3,119,20,3,False,2,UM10,7
5,0.4219582166248623,4,119,20,4,False,2,UM10,7
1,0.3856188224678296,5,119,20,6,False,2,UM10,7
6,0.35860458004505436,6,119,20,5,False,2,UM10,7
0,0.2241154614889991,7,119,20,7,False,2,UM10,7
3,0.6421045128770576,1,129,30,2,True,2,UM10,7
2,0.5634722236597136,2,129,30,1,False,2,UM10,7
4,0.4663342411591111,3,129,30,3,False,2,UM10,7
5,0.4119543654563496,4,129,30,4,False,2,UM10,7
1,0.3935712891954955,5,129,30,6,False,2,UM10,7
6,0.35603805408458244,6,129,30,5,False,2,UM10,7
0,0.2181258209810393,7,129,30,7,False,2,UM10,7
3,0.6667770190283632,1,139,40,2,True,2,UM10,7
2,0.540760204053323,2,139,40,1,False,2,UM10,7
4,0.46569146298312963,3,139,40,3,False,2,UM10,7
5,0.40397708669067217,4,139,40,4,False,2,UM10,7
1,0.40002081647177734,5,139,40,6,False,2,UM10,7
6,0.35381060385786345,6,139,40,5,False,2,UM10,7
0,0.21339140425792694,7,139,40,7,False,2,UM10,7
3,0.6880654822644668,1,149,50,2,True,2,UM10,7
2,0.5222299970262828,2,149,50,1,False,2,UM10,7
4,0.46565572526283644,3,149,50,3,False,2,UM10,7
1,0.40537572341530326,4,149,50,6,False,2,UM10,7
5,0.39744467275113066,5,149,50,4,False,2,UM10,7
6,0.3518563494974453,6,149,50,5,False,2,UM10,7
0,0.2095538140221962,7,149,50,7,False,2,UM10,7
3,0.7066652830399036,1,159,60,2,True,2,UM10,7
2,0.5068048918699757,2,159,60,1,False,2,UM10,7
4,0.46595897808404524,3,159,60,3,False,2,UM10,7
1,0.4099047907498277,4,159,60,6,False,2,UM10,7
5,0.3919837943052229,5,159,60,4,False,2,UM10,7
6,0.35012586010346775,6,159,60,5,False,2,UM10,7
0,0.20637948632986705,7,159,60,7,False,2,UM10,7
3,0.7230815573399322,1,169,70,2,True,2,UM10,7
2,0.493752999279538,2,169,70,1,False,2,UM10,7
4,0.4664531879696176,3,169,70,3,False,2,UM10,7
1,0.41379309885750043,4,169,70,6,False,2,UM10,7
5,0.38734250885477733,5,169,70,4,False,2,UM10,7
6,0.34858133285123866,6,169,70,5,False,2,UM10,7
0,0.20370962868394518,7,169,70,7,False,2,UM10,7
3,0.7376938316560423,1,179,80,2,True,2,UM10,7
2,0.4825582443579644,2,179,80,1,False,2,UM10,7
4,0.4670527780390392,3,179,80,3,False,2,UM10,7
1,0.4171727927884932,4,179,80,6,False,2,UM10,7
5,0.38334388310625395,5,179,80,4,False,2,UM10,7
6,0.3471933108044219,6,179,80,5,False,2,UM10,7
