alternative,value,rank,size,iteration,custom_id,alternative_of_interest,starting_id,type,n_alternatives
1,0.68,1,100,0,1,False,2,UM50,6
5,0.68,1,100,0,2,True,2,UM50,6
2,0.68,1,100,0,3,False,2,UM50,6
4,0.5,4,100,0,4,False,2,UM50,6
0,0.28,5,100,0,5,False,2,UM50,6
3,0.10000000000000003,6,100,0,6,False,2,UM50,6
5,0.76,1,109,10,2,True,2,UM50,6
1,0.68,2,109,10,1,False,2,UM50,6
2,0.68,2,109,10,3,False,2,UM50,6
4,0.5,4,109,10,4,False,2,UM50,6
0,0.24,5,109,10,5,False,2,UM50,6
3,0.10000000000000003,6,109,10,6,False,2,UM50,6
5,0.9199999999999999,1,119,20,2,True,2,UM50,6
1,0.68,2,119,20,1,False,2,UM50,6
2,0.5599999999999999,3,119,20,3,False,2,UM50,6
4,0.5,4,119,20,4,False,2,UM50,6
0,0.24,5,119,20,5,False,2,UM50,6
3,0.10000000000000003,6,119,20,6,False,2,UM50,6
5,0.9199999999999999,1,129,30,2,True,2,UM50,6
1,0.68,2,129,30,1,False,2,UM50,6
2,0.5599999999999999,3,129,30,3,False,2,UM50,6
4,0.5,4,129,30,4,False,2,UM50,6
0,0.24,5,129,30,5,False,2,UM50,6
3,0.10000000000000003,6,129,30,6,False,2,UM50,6
5,1.0,1,139,40,2,True,2,UM50,6
1,0.5599999999999999,2,139,40,1,False,2,UM50,6
2,0.5599999999999999,2,139,40,3,False,2,UM50,6
4,0.5,4,139,40,4,False,2,UM50,6
0,0.24,5,139,40,5,False,2,UM50,6
3,0.15000000000000002,6,139,40,6,False,2,UM50,6
5,1.0,1,149,50,2,True,2,UM50,6
1,0.5599999999999999,2,149,50,1,False,2,UM50,6
2,0.5599999999999999,2,149,50,3,False,2,UM50,6
4,0.5,4,149,50,4,False,2,UM50,6
0,0.24,5,149,50,5,False,2,UM50,6
3,0.15000000000000002,6,149,50,6,False,2,UM50,6
5,1.0,1,159,60,2,True,2,UM50,6
1,0.5599999999999999,2,159,60,1,False,2,UM50,6
2,0.5599999999999999,2,159,60,3,False,2,UM50,6
4,0.5,4,159,60,4,False,2,UM50,6
0,0.24,5,159,60,5,False,2,UM50,6
3,0.15000000000000002,6,159,60,6,False,2,UM50,6
5,1.0,1,169,70,2,True,2,UM50,6
1,0.5599999999999999,2,169,70,1,False,2,UM50,6
2,0.5599999999999999,2,169,70,3,False,2,UM50,6
4,0.5,4,169,70,4,False,2,UM50,6
