alternative,value,rank,size,iteration,custom_id,alternative_of_interest,starting_id,type,n_alternatives
0,0.5322390177528826,1,100,0,1,False,2,IC,6
5,0.48850889531843167,2,100,0,2,True,2,IC,6
2,0.48108637995538633,3,100,0,3,False,2,IC,6
1,0.43599860733898754,4,100,0,4,False,2,IC,6
3,0.4311315947116962,5,100,0,5,False,2,IC,6
4,0.42857469889206207,6,100,0,6,False,2,IC,6
0,0.5346492849920554,1,105,6,1,False,2,IC,6
5,0.517474444964645,2,105,6,2,True,2,IC,6
2,0.4606849534484862,3,105,6,3,False,2,IC,6
4,0.4382522782650645,4,105,6,6,False,2,IC,6
1,0.42356207631011494,5,105,6,4,False,2,IC,6
3,0.42117509909032946,6,105,6,5,False,2,IC,6
5,0.5433146763442179,1,111,12,2,True,2,IC,6
0,0.5364068517868894,2,111,12,1,False,2,IC,6
4,0.44601634060726064,3,111,12,6,False,2,IC,6
2,0.4437300964663125,4,111,12,3,False,2,IC,6
1,0.4132621710496833,5,111,12,4,False,2,IC,6
3,0.41279504423640334,6,111,12,5,False,2,IC,6
5,0.5665123844319504,1,117,18,2,True,2,IC,6
0,0.5377095914285632,2,117,18,1,False,2,IC,6
4,0.45238027287854354,3,117,18,6,False,2,IC,6
2,0.4293991593381887,4,117,18,3,False,2,IC,6
3,0.4056351730781726,5,117,18,5,False,2,IC,6
1,0.4045756761790963,6,117,18,4,False,2,IC,6
5,0.5874552835564417,1,123,24,2,True,2,IC,6
0,0.5386878593943626,2,123,24,1,False,2,IC,6
4,0.45769038503292875,3,123,24,6,False,2,IC,6
2,0.4171150808424344,4,123,24,3,False,2,IC,6
3,0.399440769239508,5,123,24,5,False,2,IC,6
1,0.3971403097790605,6,123,24,4,False,2,IC,6
5,0.6064584231584331,1,129,30,2,True,2,IC,6
0,0.5394300028582306,2,129,30,1,False,2,IC,6
4,0.46218829399551253,3,129,30,6,False,2,IC,6
2,0.40646045628320976,4,129,30,3,False,2,IC,6
3,0.39402451647499553,5,129,30,5,False,2,IC,6
1,0.39069662102141395,6,129,30,4,False,2,IC,6
5,0.623780521239637,1,135,36,2,True,2,IC,6
0,0.5399973672126487,2,135,36,1,False,2,IC,6
4,0.46604744133260495,3,135,36,6,False,2,IC,6
2,0.39712548653467716,4,135,36,3,False,2,IC,6
3,0.3892453564592667,5,135,36,5,False,2,IC,6
1,0.38505352245426727,6,135,36,4,False,2,IC,6
5,0.639636064817508,1,141,42,2,True,2,IC,6
0,0.5404334504642644,2,141,42,1,False,2,IC,6
4,0.46939540291039633,3,141,42,6,False,2,IC,6
2,0.3888751398478329,4,141,42,3,False,2,IC,6
3,0.38499489030868334,5,141,42,5,False,2,IC,6
1,0.38006690980272423,6,141,42,4,False,2,IC,6
5,0.6542044086895273,1,147,48,2,True,2,IC,6
0,0.5407696647505327,2,147,48,1,False,2,IC,6
4,0.4723280220051375,3,147,48,6,False,2,IC,6
2,0.3815277067843832,4,147,48,3,False,2,IC,6
3,0.38118834508253446,5,147,48,5,False,2,IC,6
1,0.37562589176252154,6,147,48,4,False,2,IC,6
5,0.6676367095286769,1,153,54,2,True,2,IC,6
0,0.5410290622848761,2,153,54,1,False,2,IC,6
4,0.4749186466302252,3,153,54,6,False,2,IC,6
