alternative,value,rank,size,iteration,custom_id,alternative_of_interest,starting_id,type,n_alternatives
7,0.8571428571428572,1,100,0,1,False,2,UM50,8
3,0.7142857142857143,2,100,0,2,True,2,UM50,8
4,0.5714285714285714,3,100,0,3,False,2,UM50,8
0,0.42857142857142855,4,100,0,4,False,2,UM50,8
1,0.2857142857142857,5,100,0,5,False,2,UM50,8
5,0.1428571428571429,6,100,0,6,False,2,UM50,8
6,0.14285714285714285,7,100,0,7,False,2,UM50,8
2,0.0,8,100,0,8,False,2,UM50,8
7,0.7551020408163266,1,109,10,1,False,2,UM50,8
3,0.5918367346938777,2,109,10,2,True,2,UM50,8
4,0.46428571428571425,3,109,10,3,False,2,UM50,8
0,0.3333333333333333,4,109,10,4,False,2,UM50,8
1,0.21428571428571427,5,109,10,5,False,2,UM50,8
5,0.1428571428571429,6,109,10,6,False,2,UM50,8
6,0.14285714285714285,7,109,10,7,False,2,UM50,8
2,0.047619047619047596,8,109,10,8,False,2,UM50,8
7,0.7551020408163266,1,119,20,1,False,2,UM50,8
3,0.5918367346938777,2,119,20,2,True,2,UM50,8
4,0.46428571428571425,3,119,20,3,False,2,UM50,8
0,0.3333333333333333,4,119,20,4,False,2,UM50,8
1,0.21428571428571427,5,119,20,5,False,2,UM50,8
5,0.1428571428571429,6,119,20,6,False,2,UM50,8
6,0.14285714285714285,7,119,20,7,False,2,UM50,8
2,0.047619047619047596,8,119,20,8,False,2,UM50,8
7,0.7551020408163266,1,129,30,1,False,2,UM50,8
3,0.5918367346938777,2,129,30,2,True,2,UM50,8
4,0.46428571428571425,3,129,30,3,False,2,UM50,8
0,0.3333333333333333,4,129,30,4,False,2,UM50,8
1,0.21428571428571427,5,129,30,5,False,2,UM50,8
5,0.1428571428571429,6,129,30,6,False,2,UM50,8
6,0.14285714285714285,7,129,30,7,False,2,UM50,8
2,0.047619047619047596,8,129,30,8,False,2,UM50,8
7,0.7551020408163266,1,139,40,1,False,2,UM50,8
3,0.5918367346938777,2,139,40,2,True,2,UM50,8
4,0.46428571428571425,3,139,40,3,False,2,UM50,8
0,0.3333333333333333,4,139,40,4,False,2,UM50,8
1,0.21428571428571427,5,139,40,5,False,2,UM50,8
5,0.1428571428571429,6,139,40,6,False,2,UM50,8
6,0.14285714285714285,7,139,40,7,False,2,UM50,8
2,0.047619047619047596,8,139,40,8,False,2,UM50,8
7,0.7551020408163266,1,149,50,1,False,2,UM50,8
3,0.5918367346938777,2,149,50,2,True,2,UM50,8
